"geo_loc_uuid","dtype","political_unit_nme","name","default_nme","upper_admin_loc","city_tz_nme","ods_district","ods_city","ods_county","ods_state","ods_country","local_upper_admin_loc","internal_cde","unlocode","start_iodt","end_iodt","status","postal_cde","opzn_uuid","opzn_nme","opzn_default_nme","opzn_cde","fcil_uuid","fcil_nme","fcil_default_nme","port_uuid","port_nme","port_default_nme","city_suburb_uuid","city_suburb_cde","city_suburb_nme","city_suburb_default_nme","city_district_uuid","city_district_nme","city_district_cde","city_district_default_nme","city_uuid","city_cde","city_nme","city_default_nme","county_uuid","county_cde","county_nme","county_default_nme","state_uuid","state_cde","state_nme","state_default_nme","country_uuid","country_cde","country_nme","country_default_nme","continent_uuid","continent_cde","continent_nme","continent_default_nme","airport_uuid","airport_nme","airport_default_nme","auton_community_uuid","auton_community_nme","auton_community_default_nme","canton_uuid","canton_nme","canton_default_nme","cross_dock_uuid","cross_dock_nme","cross_dock_default_nme","cus_grp_regn_uuid","cus_grp_regn_nme","cus_grp_regn_default_nme","cus_site_uuid","cus_site_nme","cus_site_default_nme","department_uuid","department_nme","department_default_nme","depot_uuid","depot_nme","depot_default_nme","district_uuid","district_nme","district_default_nme","emirate_uuid","emirate_nme","emirate_default_nme","fcil_zone_uuid","fcil_zone_nme","fcil_zone_default_nme","governorate_uuid","governorate_nme","governorate_default_nme","island_uuid","island_nme","island_default_nme","loc_zone_uuid","loc_zone_nme","loc_zone_default_nme","municipality_uuid","municipality_nme","municipality_default_nme","nation_state_uuid","nation_state_nme","nation_state_default_nme","parish_uuid","parish_nme","parish_default_nme","prefecture_uuid","prefecture_nme","prefecture_default_nme","province_uuid","province_nme","province_default_nme","rail_ramp_uuid","rail_ramp_nme","rail_ramp_default_nme","regn_uuid","regn_nme","regn_default_nme","station_uuid","station_nme","station_default_nme","tmnl_uuid","tmnl_nme","tmnl_default_nme","warehouse_uuid","warehouse_nme","warehouse_default_nme","zone_uuid","zone_nme","zone_default_nme","is_logistics","carrier_id","is_liner","rec_cre_ts"
719087582548136,Facility,Port,Dutch Harbor,Dutch Harbor,"Kenai Peninsula, Alaska, United States",America/Juneau,"","",Kenai Peninsula,Alaska,United States,"Kenai Peninsula, Alaska, United States",DUC,USDUT,"19990101000000.000",,Active,,1622879696502013,Dutch Harbor,Dutch Harbor,ZDH,719087582548136,Dutch Harbor,Dutch Harbor,,,,,,,,,,,,461802935876768,DUC,Dutch Harbor,Dutch Harbor,884008957700819,,Kenai Peninsula,Kenai Peninsula,884008957698607,,Alaska,Alaska,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548188,Facility,Port,Savannah,Savannah,"Chatham, Georgia, United States",America/New York,"","",Chatham,Georgia,United States,"Chatham, Georgia, United States",SAV,USSAV,"19990101000000.000",,Active,,1622879696502017,Savannah,Savannah,ZSV,719087582548188,Savannah,Savannah,,,,,,,,,,,,461802935877574,SAV,Savannah,Savannah,884008957700887,,Chatham,Chatham,884008957700411,,Georgia,Georgia,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548185,Facility,Port,Baltimore,Baltimore,"Baltimore, Maryland, United States",America/New York,"","",Baltimore,Maryland,United States,"Baltimore, Maryland, United States",BAL,USBAL,"19990101000000.000",,Active,,1622879696502014,Baltimore,Baltimore,ZBA,719087582548185,Baltimore,Baltimore,,,,,,,,,,,,461802935879228,BAL,Baltimore,Baltimore,884008957698629,,Baltimore,Baltimore,884008957700670,,Maryland,Maryland,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2016531702022114,Facility,Port,Port Canaveral,Port Canaveral,"Brevard, Florida, United States",America/New York,"","",Brevard,Florida,United States,"Brevard, Florida, United States",CCR,USCPV,"19990101000000.000",,Active,,1622879696501999,Jacksonville,Jacksonville,ZJV,2016531702022114,Port Canaveral,Port Canaveral,,,,,,,,,,,,461802935877373,CCR,Cape Canaveral,Cape Canaveral,884008957699238,,Brevard,Brevard,884008957700847,,Florida,Florida,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548042,Facility,Port,West Palm Beach,West Palm Beach,"Palm Beach, Florida, United States",America/New York,"","",Palm Beach,Florida,United States,"Palm Beach, Florida, United States",WPB,USPBI,"19990101000000.000",,Active,,1622879696502001,Miami,Miami,ZMI,719087582548042,West Palm Beach,West Palm Beach,,,,,,,,,,,,461802935877495,WPB,West Palm Beach,West Palm Beach,884008957700650,,Palm Beach,Palm Beach,884008957700847,,Florida,Florida,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2003394470831855,Facility,Port,Tampa,Tampa,"Hillsborough, Florida, United States",America/New York,"","",Hillsborough,Florida,United States,"Hillsborough, Florida, United States",TPA,USTPA,"19990101000000.000",,Active,,1622879696502029,Tampa,Tampa,ZTP,2003394470831855,Tampa,Tampa,,,,,,,,,,,,461802935877531,TPA,Tampa,Tampa,884008957701419,,Hillsborough,Hillsborough,884008957700847,,Florida,Florida,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548126,Facility,Port,Miami,Miami,"Miami-Dade, Florida, United States",America/New York,"","",Miami-Dade,Florida,United States,"Miami-Dade, Florida, United States",MIA,USMIA,"19990101000000.000",,Active,,1622879696502001,Miami,Miami,ZMI,719087582548126,Miami,Miami,,,,,,,,,,,,461802935877589,MIA,Miami,Miami,3444238428907561,,Miami-Dade,Miami-Dade,884008957700847,,Florida,Florida,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548135,Facility,Port,Port Everglades,Port Everglades,"Broward, Florida, United States",America/New York,"","",Broward,Florida,United States,"Broward, Florida, United States",EVG,USPEF,"19990101000000.000",,Active,,1622879696502001,Miami,Miami,ZMI,719087582548135,Port Everglades,Port Everglades,,,,,,,,,,,,461802935877563,EVG,Port Everglades,Port Everglades,884008957699230,,Broward,Broward,884008957700847,,Florida,Florida,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548123,Facility,Port,Jacksonville,Jacksonville,"Duval, Florida, United States",America/New York,"","",Duval,Florida,United States,"Duval, Florida, United States",JAX,USJAX,"19990101000000.000",,Active,,1622879696501999,Jacksonville,Jacksonville,ZJV,719087582548123,Jacksonville,Jacksonville,,,,,,,,,,,,461802935877391,JAX,Jacksonville,Jacksonville,884008957701470,,Duval,Duval,884008957700847,,Florida,Florida,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548069,Facility,Port,Honolulu,Honolulu,"Honolulu, Hawaii, United States",Pacific/Honolulu,"","",Honolulu,Hawaii,United States,"Honolulu, Hawaii, United States",HNL,USHNL,"19990101000000.000",,Active,,1622879696502039,Honolulu,Honolulu,ZHL,719087582548069,Honolulu,Honolulu,,,,,,,,,,,,461802935877757,HNL,Honolulu,Honolulu,884008957701283,,Honolulu,Honolulu,884008957701462,,Hawaii,Hawaii,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3443825567500078,Facility,Port,Wilmington,Wilmington,"New Hanover, North Carolina, United States",America/New York,"","",New Hanover,North Carolina,United States,"New Hanover, North Carolina, United States",ILM,,"19990101000000.000",,Active,,848872904077293,Wilmington,Wilmington,ZWL,3443825567500078,Wilmington,Wilmington,,,,,,,,,,,,461798104032778,ILM,Wilmington,Wilmington,884008957702371,,New Hanover,New Hanover,884008957701899,,North Carolina,North Carolina,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2491581390749553,Facility,Port,Port of Portland,Port of Portland,"Cumberland, Maine, United States",America/New York,"","",Cumberland,Maine,United States,"Cumberland, Maine, United States",PWM,USPWM,"19990101000000.000",,Active,,1622879696501992,Boston,Boston,ZBO,2491581390749553,Port of Portland,Port of Portland,,,,,,,,,,,,461802935878807,PLD,Portland,Portland,884008957701996,,Cumberland,Cumberland,884008957701977,,Maine,Maine,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548144,Facility,Port,Charleston,Charleston,"Charleston, South Carolina, United States",America/New York,"","",Charleston,South Carolina,United States,"Charleston, South Carolina, United States",CHS,USCHS,"19990101000000.000",,Active,,1622879696502027,Charleston,Charleston,ZCH,719087582548144,Charleston,Charleston,,,,,,,,,,,,461798104033603,CHS,Charleston,Charleston,884008957702218,,Charleston,Charleston,884008957702083,,South Carolina,South Carolina,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548012,Facility,Port,New York,New York,"New York, New York, United States",America/New York,"","",New York,New York,United States,"New York, New York, United States",NYC,USNYC,"19990101000000.000",,Active,,1622879696501991,New York,New York,ZNY,719087582548012,New York,New York,,,,,,,,,,,,461798104032526,NYC,New York,New York,884008957702292,,New York,New York,884008957702289,,New York,New York,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548127,Facility,Port,Houston,Houston,"Harris, Texas, United States",America/Chicago,"","",Harris,Texas,United States,"Harris, Texas, United States",HOU,USHOU,"19990101000000.000",,Active,,1622879696502023,Houston,Houston,ZHO,719087582548127,Houston,Houston,,,,,,,,,,,,461798104034252,HOU,Houston,Houston,884014326408270,,Harris,Harris,884014326407409,,Texas,Texas,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238432249562,Facility,Port,Freeport (USA),Freeport (USA),"Brazoria, Texas, United States",America/Chicago,"","",Brazoria,Texas,United States,"Brazoria, Texas, United States",FRR,USFPO,"20210819000000.000",,Active,,1622879696502023,Houston,Houston,ZHO,3444238432249562,Freeport (USA),Freeport (USA),,,,,,,,,,,,461798104034184,FRR,Freeport,Freeport,884014326407417,,Brazoria,Brazoria,884014326407409,,Texas,Texas,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548137,Facility,Port,Portland,Portland,"Multnomah, Oregon, United States",America/Los Angeles,"","",Multnomah,Oregon,United States,"Multnomah, Oregon, United States",PDX,USPDX,"19990101000000.000",,Active,,1622879696502040,Portland,Portland,ZPD,719087582548137,Portland,Portland,,,,,,,,,,,,461798104033620,PDX,Portland,Portland,884008957702108,,Multnomah,Multnomah,884014326407743,,Oregon,Oregon,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238436033565,Facility,Port,Eddystone - Penn,Eddystone - Penn,"Delaware, Pennsylvania, United States",America/New York,"","",Delaware,Pennsylvania,United States,"Delaware, Pennsylvania, United States",ESX,USESX,"20241213000000.000",,Active,,1622879696502022,Philadelphia,Philadelphia,ZPH,3444238436033565,Eddystone - Penn,Eddystone - Penn,,,,,,,,,,,,461798104033700,PHL,Eddystone,Eddystone,884014326407647,,Delaware,Delaware,884014326407873,,Pennsylvania,Pennsylvania,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3439720115683117,Facility,Port,Philadelphia,Philadelphia,"Philadelphia, Pennsylvania, United States",America/New York,"","",Philadelphia,Pennsylvania,United States,"Philadelphia, Pennsylvania, United States",PHL,USPHL,"19990101000000.000",,Active,,1622879696502022,Philadelphia,Philadelphia,ZPH,3439720115683117,Philadelphia,Philadelphia,,,,,,,,,,,,461798104033832,PHL,Philadelphia,Philadelphia,884014326407653,,Philadelphia,Philadelphia,884014326407873,,Pennsylvania,Pennsylvania,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548109,Facility,Port,Seattle,Seattle,"King, Washington, United States",America/Los Angeles,"","",King,Washington,United States,"King, Washington, United States",SEA,USSEA,"19990101000000.000",,Active,,1622879696502041,Seattle,Seattle,ZSE,719087582548109,Seattle,Seattle,,,,,,,,,,,,461798104033399,SEA,Seattle,Seattle,884014326407995,,King,King,884014326408108,,Washington,Washington,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582547969,Facility,Port,Tacoma,Tacoma,"Pierce, Washington, United States",America/Los Angeles,"","",Pierce,Washington,United States,"Pierce, Washington, United States",TCM,USTIW,"19990101000000.000",,Active,,3444238422271561,Tacoma,Tacoma,ZTO,719087582547969,Tacoma,Tacoma,,,,,,,,,,,,461798104034684,TCM,Tacoma,Tacoma,884014326408001,,Pierce,Pierce,884014326408108,,Washington,Washington,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548119,Facility,Port,Los Angeles,Los Angeles,"Los Angeles, California, United States",America/Los Angeles,"","",Los Angeles,California,United States,"Los Angeles, California, United States",LAS,USLAX,"19990101000000.000",,Active,,1622879696502036,Long Beach,Long Beach,ZLB,719087582548119,Los Angeles,Los Angeles,,,,,,,,,,,,461802935877065,LAS,Los Angeles,Los Angeles,884008957699959,,Los Angeles,Los Angeles,884008957700452,,California,California,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548103,Facility,Port,Long Beach,Long Beach,"Los Angeles, California, United States",America/Los Angeles,"","",Los Angeles,California,United States,"Los Angeles, California, United States",LGB,USLGB,"19990101000000.000",,Active,,1622879696502036,Long Beach,Long Beach,ZLB,719087582548103,Long Beach,Long Beach,,,,,,,,,,,,461802935877067,LGB,Long Beach,Long Beach,884008957699959,,Los Angeles,Los Angeles,884008957700452,,California,California,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548130,Facility,Port,San Pedro,San Pedro,"Los Angeles, California, United States",America/Los Angeles,"","",Los Angeles,California,United States,"Los Angeles, California, United States",SPO,USSPQ,"19990101000000.000",,Active,,1622879696502036,Long Beach,Long Beach,ZLB,719087582548130,San Pedro,San Pedro,,,,,,,,,,,,461802935877084,SPO,San Pedro,San Pedro,884008957699959,,Los Angeles,Los Angeles,884008957700452,,California,California,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548009,Facility,Port,Oakland,Oakland,"Alameda, California, United States",America/Los Angeles,"","",Alameda,California,United States,"Alameda, California, United States",OAK,USOAK,"19990101000000.000",,Active,,1622879696502012,Oakland,Oakland,ZOA,719087582548009,Oakland,Oakland,,,,,,,,,,,,461802935877181,OAK,Oakland,Oakland,884008957700453,,Alameda,Alameda,884008957700452,,California,California,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3331881540079497,Facility,Port,Stockton,Stockton,"San Joaquin, California, United States",America/Los Angeles,"","",San Joaquin,California,United States,"San Joaquin, California, United States",SCK,USSCK,"19990101000000.000",,Active,,1622879696502038,Sacramento,Sacramento,ZSQ,3331881540079497,Stockton,Stockton,,,,,,,,,,,,461802935877274,SCK,Stockton,Stockton,884008957700388,,San Joaquin,San Joaquin,884008957700452,,California,California,732281722056736,US,United States,United States,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3435768208968193,Facility,Port,Point Lisas,Point Lisas,Trinidad and Tobago,America/Port of Spain,"","","","",Trinidad and Tobago,Trinidad and Tobago,PTS,TTCVA,"19990101000000.000",,Active,,1622879696501775,North America Others,North America Others,ZNA,3435768208968193,Point Lisas,Point Lisas,,,,,,,,,,,,3398384813568432,,Couva,Couva,,,,,,,,,732281722056769,TT,Trinidad and Tobago,Trinidad and Tobago,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3441606680019620,Facility,Port,Port of Spain,Port of Spain,Trinidad and Tobago,America/Port of Spain,"","","","",Trinidad and Tobago,Trinidad and Tobago,PSP,TTPOS,"19990101000000.000",,Active,,1622879696501775,North America Others,North America Others,ZNA,3441606680019620,Port of Spain,Port of Spain,,,,,,,,,,,,3404223284744252,,Port of Spain,Port of Spain,,,,,,,,,732281722056769,TT,Trinidad and Tobago,Trinidad and Tobago,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238427715560,Facility,Port,Kingstown,Kingstown,Saint Vincent and the Grenadines,America/St Vincent,"","","","",Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,KSN,VCKTN,"20191105000000.000",,Active,,1622879696501775,North America Others,North America Others,ZNA,3444238427715560,Kingstown,Kingstown,,,,,,,,,,,,2188118329532272,,Kingstown,Kingstown,,,,,,,,,732281722056772,VC,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3415762251214222,Facility,Port,Mariel,Mariel,"Artemisa, Cuba",America/Havana,"","","",Artemisa,Cuba,"Artemisa, Cuba",MAE,CUMAR,"19990101000000.000",,Active,,1622879696501775,North America Others,North America Others,ZNA,3415762251214222,Mariel,Mariel,,,,,,,,,,,,3380577879191558,,Mariel,Mariel,,,,,,,,,732281722056854,CU,Cuba,Cuba,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884008957698957,Artemisa,Artemisa,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3393922879425515,Facility,Port,Santiago de Cuba,Santiago de Cuba,"Santiago de Cuba, Cuba",America/Havana,"","","",Santiago de Cuba,Cuba,"Santiago de Cuba, Cuba",SCU,CUSCU,"19990101000000.000",,Active,,1622879696501775,North America Others,North America Others,ZNA,3393922879425515,Santiago de Cuba,Santiago de Cuba,,,,,,,,,,,,3297040765448636,,Santiago de Cuba,Santiago de Cuba,,,,,,,,,732281722056854,CU,Cuba,Cuba,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884008957698287,Santiago de Cuba,Santiago de Cuba,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3332225137462899,Facility,Port,Port of Havana,Port of Havana,"Ciudad de La Habana, Cuba",America/Havana,"","","",Ciudad de La Habana,Cuba,"Ciudad de La Habana, Cuba",HAV,CUHAV,"19990101000000.000",,Active,,1622879696501775,North America Others,North America Others,ZNA,3332225137462899,Port of Havana,Port of Havana,,,,,,,,,,,,2762504706031127,,La Habana,Havanna,,,,,,,,,732281722056854,CU,Cuba,Cuba,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884008957698933,Ciudad de La Habana,Ciudad de La Habana,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3331881540079499,Facility,Port,Saint George's,Saint George's,Grenada,America/Grenada,"","","","",Grenada,Grenada,STG,GDSTG,"19990101000000.000",,Active,,1622879696501775,North America Others,North America Others,ZNA,3331881540079499,Saint George's,Saint George's,,,,,,,,,,,,461796493421559,,St George's,Saint George's,,,,,,,,,732281722056913,GD,Grenada,Grenada,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238427817561,Facility,Port,Acajutla,Acajutla,"Sonsonate, El Salvador",America/El Salvador,"","","",Sonsonate,El Salvador,"Sonsonate, El Salvador",ACJ,SVAQJ,"20191114000000.000",,Active,,3444238429695560,El Salvador,El Salvador,ZEW,3444238427817561,Acajutla,Acajutla,,,,,,,,,,,,3444238427701560,AJT,Acajutla,Acajutla,,,,,,,,,732281722056915,SV,El Salvador,El Salvador,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,884008957700700,Sonsonate,Sonsonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2742667862752611,Facility,Port,Willemstad,Willemstad,Curacao,America/Curacao,"","","","",Curacao,Curacao,WTD,ANWIL,"19990101000000.000",,Active,,1622879696501775,North America Others,North America Others,ZNA,2742667862752611,Willemstad,Willemstad,,,,,,,,,,,,1990301263053605,,Willemstad,Willemstad,,,,,,,,,732281722056845,CW,Curacao,Curacao,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238425993560,Facility,Port,Caucedo,Caucedo,"Santo Domingo, Dominican Republic",America/Santo Domingo,"","","",Santo Domingo,Dominican Republic,"Santo Domingo, Dominican Republic",CCP,DOCAU,"20190516000000.000",,Active,,3444238426341560,Santo Domingo Este,Santo Domingo Este,ZDF,3444238425993560,Caucedo,Caucedo,,,,,,,,,,,,2423440124112704,CCP,Santo Domingo Este,Santo Domingo Este,,,,,,,,,732281722056851,DO,Dominican Republic,Dominican Republic,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3444238421327560,Santo Domingo,Santo Domingo,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238426849560,Facility,Port,Moin,Moin,"Limon, Costa Rica",America/Costa Rica,"","","",Limon,Costa Rica,"Limon, Costa Rica",MON,CRMOB,"20190812000000.000",,Active,,3444238429887561,Limon,Limon,ZOF,3444238426849560,Moin,Moin,,,,,,,,,,,,3444238425413563,PCD,Puerto Limon,Limon,,,,,,,,,732281722056856,CR,Costa Rica,Costa Rica,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884008957698899,Limon,Limon,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238425429560,Facility,Port,Puerto Limon,Puerto Limon,"Limon, Costa Rica",America/Costa Rica,"","","",Limon,Costa Rica,"Limon, Costa Rica",PUL,CRLIO,"20190312000000.000",,Active,,3444238429887561,Limon,Limon,ZOF,3444238425429560,Puerto Limon,Puerto Limon,,,,,,,,,,,,3444238425413563,PCD,Puerto Limon,Limon,,,,,,,,,732281722056856,CR,Costa Rica,Costa Rica,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884008957698899,Limon,Limon,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238424835562,Facility,Port,Puerto de Caldera,Caldera,"Puntarenas, Costa Rica",America/Costa Rica,"","","",Puntarenas,Costa Rica,"Puntarenas, Costa Rica",CAL,CRCAL,"20181206000000.000",,Active,,3444238429887560,Caldera,Caldera,ZCJ,3444238424835562,Puerto de Caldera,Caldera,,,,,,,,,,,,3444238424835561,PCD,Caldera,Caldera,,,,,,,,,732281722056856,CR,Costa Rica,Costa Rica,884008957698339,NA,North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884008957698904,Puntarenas,Puntarenas,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
